member,C1,C2,lambda_wm2k,gamma,sai_efficacy,sai_nonlinearity_alpha,lag_years,ar1_phi,noise_sigma_c,peak_sai_command_wm2,peak_realized_cooling_wm2,max_cap_exceedance_c,mean_cap_exceedance_c,raw_peak_annual_warming_jump_c_yr_including_ar1_noise,raw_peak_annual_cooling_jump_c_yr_including_ar1_noise,max_command_change_wm2_yr
146,9.715114862823048,121.14644998988635,1.6878792841231376,0.6310045826530074,1.0222216442842234,0.11404717634923664,3,0.6296020106576639,0.12070451946429081,1.83772197339545,1.5530583366929416,0.44907153361077556,0.045927119268257516,0.28308733247770246,0.28674892213466396,0.20000000000000007
147,6.440687895772471,98.29909025023558,1.175136362426147,0.5821042287300496,1.0341766362084592,0.2032335699204597,3,0.47114765971084704,0.08076769465257991,1.571884420495779,1.232024111330291,0.3447287744745855,0.032911591942335706,0.2299920313196966,0.251643591980634,0.20000000000000007
148,6.342713880907854,135.85357494578795,1.4655346946991996,0.5974293936633199,0.8613872201134662,0.18363101409223048,2,0.33400800345230763,0.10244067046935831,1.8173451340213218,1.1737372023396633,0.3621190267200447,0.053125555523660294,0.3790813592948026,0.40467906402282683,0.20000000000000007
149,8.846113995776257,100.91839735846659,1.063527023519888,0.4420857751856034,0.7591671957610991,0.2201892456967281,1,0.6691971641263779,0.11363684504218541,1.8204119351046903,0.9865522312157069,0.45154496325868543,0.04625235101639808,0.21675601960586088,0.2713651981817736,0.20000000000000007
150,5.16942706869923,126.37176312544072,1.40375143330417,0.5659688233773484,0.8095922966691553,0.13086575255351207,1,0.4684199441410064,0.08585686296319267,1.8106026630667134,1.185055863766236,0.3203901848059283,0.04750078088234466,0.26250315069472463,0.2489880952387049,0.20000000000000007
151,8.92750522394564,105.09033313525717,1.3101716915446149,0.8305341213914603,0.9025509548490518,0.17637736345535407,3,0.6983595505181893,0.11358755149005731,1.9349618909880164,1.3020377367055014,0.37200341950977456,0.051921665141094676,0.24582436214213477,0.23617567712123888,0.20000000000000007
152,10.78126685323199,88.04314054608298,1.1130867453188196,0.7696499412526716,0.8395982272736648,0.17588442304558471,3,0.40373920120655715,0.09938322691362689,1.8674412408353784,1.180244526066495,0.47010832546990855,0.044981978125418765,0.39236257290115417,0.34837586663272024,0.20000000000000007
153,6.509294643474716,114.48932219409045,0.9183543391067945,0.9193869675865327,1.0085991374084131,0.17992739701485577,2,0.3559505372477263,0.07351078695596219,1.4309876943654278,1.147771706832568,0.23475078522209225,0.02834882360442418,0.20671446154573891,0.19640432374226902,0.20000000000000007
154,10.234708941941978,85.3258671285591,0.8613143085595194,0.75440889253711,0.9870837071153007,0.10736887917753546,2,0.6441768489599781,0.07776064877021051,1.4730733044042872,1.2554775323795908,0.2905461122569273,0.02285239874031261,0.20786328682098087,0.16671246007781715,0.20000000000000007
155,9.743331256911853,87.55782926036008,1.1033193898263192,0.689291744287104,0.8892291100196732,0.23249880788888028,3,0.32718735603976007,0.08915280496900892,1.9000973758950739,1.171907765679617,0.3079448429659035,0.03782460537008546,0.2699990142660764,0.3121946428845007,0.20000000000000007
156,5.109537322080909,127.01943816159528,1.060946379641081,0.4395891598604799,0.9957091875015274,0.111297120662923,2,0.6488260108861017,0.07969565152424214,1.3671752256951397,1.18152494716957,0.33788597802725895,0.026908473151781378,0.23700298147453136,0.19834803342930485,0.20000000000000007
157,6.719938711375016,111.87579815614562,0.8707167757610269,0.9346951330781795,0.8524282941964493,0.16961099863383441,1,0.5807808185855445,0.11022886535052175,1.6108384651680334,1.078469301827587,0.3804809827833142,0.041253335430221104,0.24604447267134244,0.29550173905697386,0.20000000000000007
158,6.177858476858303,136.71708767864902,1.4280031268702844,0.9182035575853319,0.894426834888151,0.17281598472713064,2,0.5829234853252416,0.09422020925089188,2.007211394583589,1.332936947330223,0.37968715052585167,0.046871358379952974,0.21287907012594753,0.3064660814743583,0.20000000000000018
159,8.624892468538047,104.76425575168246,1.1321245615481188,0.7112768889322045,0.865099054607452,0.21425587374603705,1,0.4478172089077399,0.09770375455273302,2.249783187725167,1.3132570036607907,0.3559327745409566,0.04327407775661774,0.31043341228705146,0.23187227902923346,0.20000000000000018
160,10.748205622403628,112.16998399213918,0.8017270681175414,0.4039213422868769,0.8074266438602811,0.22526641390215218,1,0.4698486516920173,0.11830357170261951,1.728952697389809,1.0046978175365289,0.4255488172605999,0.03863240099376357,0.37424408215005234,0.3863682695623918,0.20000000000000007
161,10.273371702074915,134.07256106017678,1.189451940636475,0.7041774430033724,0.9615125076339591,0.0961625287914538,3,0.3694591005933446,0.11841732943371255,1.7009988460527552,1.405612349964243,0.5004656340712148,0.043817016689013055,0.3934016565818077,0.36800213140990423,0.20000000000000007
162,11.853829329816396,131.1175672700595,1.2005642153464806,0.5991058040137323,1.01268536924634,0.08599251661782721,2,0.5899107933558718,0.12877260478261665,1.5566800829359106,1.3903155583662428,0.43844106901445024,0.03767796078255763,0.29066479157935554,0.29258393561618956,0.20000000000000007
163,6.796937249380585,81.45229300728316,1.3047429824712249,0.751838314864159,1.073122261795159,0.1540860065753167,1,0.5669214112834107,0.07819091151757965,1.3079246637015292,1.1681436996023757,0.2959845425532144,0.03036910368649787,0.1800527545386421,0.20105784994305398,0.20000000000000007
164,8.640127609430273,82.62785589283786,0.8465461171279511,0.7005076952800882,0.9352450832152785,0.14515736286308475,3,0.4901809509804516,0.10002097858795696,1.497368832708126,1.150369334533261,0.3652077728717076,0.02969943905348648,0.29449026750176344,0.27112064800210156,0.20000000000000007
165,5.054942950901363,111.96649864947751,1.1401816370301818,0.808651591651161,0.7795269800786183,0.07687226054070542,3,0.49600609870469226,0.11960654887447947,2.098409994783714,1.408554031681043,0.5988086704246183,0.05206106990265899,0.3343939732254618,0.3988856373440536,0.20000000000000007
166,6.505410731641469,142.9100837330384,1.4975112297872206,0.44305618645115585,0.8624938420055654,0.14327564019152464,3,0.5316405770242016,0.0889185767022733,1.7880798196128012,1.2276884420256888,0.347646365555879,0.04753031571904192,0.2751121758172046,0.23881782078584035,0.20000000000000007
167,10.41809994880622,125.31650489666806,1.3101071000298066,0.546198870053576,0.8257697111252839,0.07853872200684059,1,0.47912405101188626,0.10030994883299044,1.654107862029366,1.2088664910377325,0.3322575753834238,0.03824197166781182,0.27423210838551304,0.21002025087140153,0.20000000000000007
168,9.787129015431631,76.48075185792831,1.2826854692842575,0.6322610419973411,1.0790887493230237,0.1528944143189682,3,0.5242086396956849,0.0849142288252039,1.424687195056137,1.2623831498094693,0.24276203195615897,0.02984097097410672,0.22147506821554064,0.26842187814148677,0.20000000000000007
169,5.9108670088003565,117.06606766716004,0.9147771014966546,0.9464094420963605,1.0064326627983144,0.04586001232465931,1,0.5336159477399112,0.08178474556385643,1.3912916337280816,1.3162579630828994,0.2853247625293074,0.02525545387070215,0.2300951473754923,0.23354919577490818,0.20000000000000007
170,8.358020772217738,137.50449944148363,0.8322727265411384,0.6293051043649946,0.7615078733283609,0.12916697319911227,3,0.5785990595564466,0.08547205028819958,1.7485258649357176,1.0861967326638209,0.2866528099338568,0.03879616216324419,0.2221404438949215,0.22452626551216648,0.20000000000000007
171,9.913239714512784,79.2420708879395,1.1257772263794332,0.5535315240191314,0.7749440437182392,0.1587923197097443,2,0.5604014562895324,0.09472826858689466,1.624586168147328,1.0007882277642766,0.3007024327976595,0.041528697240900095,0.3696790943351451,0.2538254282865826,0.20000000000000007
172,11.934361308733674,97.73660317845352,1.6326148024806024,0.9579615282048136,1.0998885995073948,0.18969678992412406,3,0.5114944135055323,0.09892330737033606,2.0768113810198767,1.638679636063807,0.39907929995012714,0.048003650782013296,0.2716386997519098,0.3393556098618764,0.20000000000000018
173,6.212046086260788,95.39506065377765,0.8599102974627322,0.41144966860046456,0.7606903030217851,0.23164978775036218,1,0.3783165394904436,0.07893377201715399,1.4944830472090715,0.8444819232996726,0.39368241396792625,0.03220594999759748,0.2537085800350012,0.23414954553220313,0.20000000000000007
174,7.378269743214535,76.22244670693918,1.5945012283468953,0.45921885484090696,0.895741826718198,0.05005014091059091,1,0.4311785092528433,0.10528723693666164,1.5379006000232178,1.2791063383990398,0.3241315183891058,0.04215981091524615,0.3395540912817828,0.3883175522423006,0.20000000000000007
175,6.087374357908513,97.89902625349326,1.343618227435722,0.8155095898212827,0.955202548940006,0.11589156992074731,1,0.5718875438355211,0.12557554044308164,1.7424801279139943,1.3847805881660715,0.3910576468365097,0.0412451834477417,0.3596161335163608,0.30409195358584373,0.20000000000000007
176,5.389798744331677,93.72816821874329,1.1139051844581758,0.47501792719524094,0.9616946008055335,0.2118662303007726,1,0.5000266630265318,0.08904197299825922,1.3427244853546165,1.0053040324728488,0.2432016499839178,0.030890074233885977,0.22863412814397704,0.2733443195102814,0.20000000000000007
177,6.881995555058463,110.95677831145505,1.7301435251620645,0.7603432807777171,0.8879672958449674,0.17383442147173336,3,0.6079121812909822,0.08402011550312183,2.0446808920732873,1.339502469908894,0.3985829882758376,0.054482177567344046,0.19791225858431527,0.2900520944278888,0.20000000000000018
178,10.693609654242007,126.19682247819352,1.4881269326256583,0.9905213639943161,1.0631167253325708,0.05074219588993481,3,0.6693217117306369,0.10717659403422028,1.8958594928714836,1.838642401132023,0.35725884538038843,0.043212273951113434,0.22264665563939023,0.238572681755171,0.20000000000000007
179,7.403633577759771,94.88748907927373,1.4222303066975686,0.9566607876517823,0.9681252376020771,0.17972403190413302,1,0.34228095353277155,0.07957524771864954,1.651035781824312,1.2326455107640737,0.33239673689534754,0.042834877534449305,0.3315809612196391,0.28619780838643005,0.20000000000000007
180,11.56931489870476,118.80866022683493,1.66144647403173,0.8280413442764964,0.7777273417459951,0.0571054896567814,3,0.4953227610415618,0.09992984615650183,1.999947455196022,1.395981583036759,0.5304758405006282,0.06204207483700221,0.3067790986231189,0.2981647272848471,0.20000000000000007
181,6.433624417033812,76.89683606962525,1.780901808106405,0.40357438225234066,0.9390366443948778,0.13823815147741184,2,0.6839533074648019,0.08744389919471945,1.791875728794763,1.348584944356116,0.2884321218568624,0.046677418404624506,0.28307781644512986,0.2115153917392132,0.20000000000000007
182,5.485159159066801,120.6189300679024,1.0398826403636672,0.463760446403203,0.8435416736999477,0.14348683152186145,1,0.6830719147745875,0.10269618060388755,1.4576055751985155,1.016874571441014,0.2683781425355969,0.027674159494673906,0.25505314264987544,0.204691487983081,0.20000000000000007
183,9.04307088992929,94.5712974668758,1.6007385974676307,0.4991210663312419,1.0942540444044797,0.05187410087905709,2,0.5176361620401497,0.1282005169002135,1.5545002379725066,1.5740865088969886,0.4248598451652228,0.040574952654653815,0.4404923516935504,0.3254096455611113,0.20000000000000007
184,5.508141211608862,76.95464978723953,1.6339196961261182,0.6366650475255263,0.9278224062901121,0.06448177547045256,1,0.6828790866058192,0.09750376703439549,1.499375214330509,1.2685112388437851,0.23674580689386415,0.04040514425079886,0.27886209223745684,0.2353028122954729,0.20000000000000007
185,7.465804714288769,144.05044754171865,1.4879491448718953,0.42549983782636164,0.9219156564696678,0.0710919463659985,3,0.47767872188388566,0.10725168659627639,1.8719820768722655,1.5231097939591778,0.4550560966817787,0.04391218558864216,0.277145115152754,0.29263925768166943,0.20000000000000007
186,5.608063120285918,108.71725572054854,1.4971043690736638,0.4238085297662398,1.0375011379882229,0.149231795731349,2,0.4302263880350598,0.1016759552061559,1.5203857057056929,1.285691498403801,0.4480458069031681,0.03907978181502761,0.35902602505857184,0.2755633247744542,0.20000000000000007
187,6.1979639126493815,87.22979602710939,0.865026149966652,0.8527607486038642,0.7808084059635884,0.22910689173917412,3,0.39524449411337764,0.09626740301633896,1.7993689356873483,0.9948412499496344,0.34356986960745717,0.038902530183607224,0.2864864952454024,0.31586419781283825,0.20000000000000007
188,11.767391709746986,75.52997323433593,1.4756996035405305,0.41343159694843484,1.0268267401111715,0.21949924226636316,1,0.6224689615785786,0.08969088927995175,1.5228147986047293,1.1719386247042796,0.2724891294018488,0.03839002464575743,0.22183720107536753,0.22720190685713937,0.20000000000000007
189,7.157408229829455,79.25429194848118,1.4024573048735784,0.4956305637895002,0.7939580042329079,0.1480210590970175,1,0.5550360608189602,0.08386261299180832,1.8080816777051685,1.132456792429982,0.30666312749282865,0.04665751594996464,0.256113389582461,0.20145753179637005,0.20000000000000007
190,8.22993485392966,97.90327665080555,0.8557112140471964,0.6056533956363193,0.9112669056368179,0.07023765818799364,3,0.661750476422023,0.09986389647263912,1.3469218237936615,1.121322935817968,0.2686449743529631,0.0258253721696605,0.26531678966867944,0.2220678987107051,0.20000000000000007
191,6.347313171164219,129.3946951126079,0.8300656864829423,0.9080765184586872,0.84083641306493,0.1869258065537288,2,0.6369866528847974,0.10181002998357622,1.9663228776434487,1.2089854332440255,0.3940997056286657,0.038023018499727154,0.2358120164168972,0.2838057217887272,0.20000000000000007
192,8.174029274641882,123.14964800937145,1.3078604018157325,0.5392165689650908,0.963030922963231,0.08966211452458978,2,0.561457915410475,0.09201513113815325,1.5923667044323326,1.3419075696742861,0.3684977627743753,0.03354902826935655,0.20757373540075852,0.26599838359754846,0.20000000000000007
193,7.664203182173582,75.12854315298539,1.3221614171183544,0.9095798134574813,0.7595082305925984,0.08136266331637243,2,0.352224013028229,0.1044833816057173,1.7068816885783307,1.138306707752942,0.41581146018401527,0.050347866010564235,0.3256999834952429,0.29815761440163013,0.20000000000000007
194,10.266531055550274,102.84414400777729,1.0427407299641995,0.43606992316075954,1.0215916079126408,0.08727445982283683,3,0.4131130247907064,0.0977219497853677,1.472715504506046,1.3331619010146518,0.35545307324743103,0.027318439477382273,0.37590762500486674,0.28249531549107154,0.20000000000000007
195,6.012914656492788,75.30967238197148,1.0877619973644967,0.9011216595999799,0.9506173796760319,0.22225420005706548,2,0.31930884824127564,0.07114421015088668,1.5426044507041363,1.0920253589955384,0.2880577463478762,0.033976860798556545,0.29626916348800036,0.20158258815002117,0.20000000000000007
196,9.591477605733319,144.19682416971054,1.6060812746836686,0.7412082802857793,0.762583264483361,0.1988041070009853,1,0.31598439291954655,0.07713929608439934,2.123250125454293,1.1385575305382503,0.35914075361327513,0.06780824077137752,0.32714219524034815,0.32299966846956396,0.20000000000000018
197,6.637162374032092,93.91542110415658,1.2836582154909806,0.9273731753387774,0.8208865319732943,0.17058976597088035,3,0.5726354529144184,0.1228582641747083,2.180139822431041,1.3044937462297175,0.46162680012287205,0.061153250720683186,0.3050989413461971,0.3136483493021789,0.20000000000000007
198,6.313576048132715,142.71005951678558,1.0913980731475235,0.8857964993965388,0.7710441696797813,0.21072471290542089,1,0.547208337359394,0.10359077924842014,1.997004221075829,1.083726633890268,0.3713632574386194,0.05638826760112647,0.26539092387152374,0.31156835752416356,0.20000000000000007
199,8.241802286988609,113.6857408225309,1.7346919890487462,0.8552388040241805,0.8689010593988185,0.17206666313550867,2,0.6489592727932445,0.07088828906593447,1.9239965551725802,1.2559674898272986,0.3079046989422656,0.0544493760929078,0.14937096456693888,0.23598686575404437,0.20000000000000007
200,10.619390063739798,137.24563079312418,1.268782525781348,0.9038705517143943,0.8236384237425503,0.211074761882393,2,0.4300160589485955,0.11063874142065677,1.9485081732835543,1.1371699297915139,0.4844312555657466,0.05355770276056318,0.3856929961099076,0.31001706774782,0.20000000000000007
201,8.62184643101354,146.71176907715426,0.9920018316318453,0.7411748984422106,0.9764501416665303,0.17992191599208723,1,0.44871548887819046,0.10152204667322273,1.6197535465981707,1.22469634970604,0.4108225583477785,0.03701895697393459,0.3457065634103851,0.3163682778830824,0.20000000000000007
202,6.41266869655278,128.82021524081154,1.2948425300387463,0.9285001647545348,1.026685507644815,0.20818993944113098,3,0.44208046736696976,0.11520090776895264,1.8955229315586553,1.395429319397978,0.537150703004575,0.04404987781506616,0.3265969846129646,0.4390924328794703,0.20000000000000007
203,8.206272432391204,118.70374463819282,1.147226801686826,0.9598115270300057,0.7892854223847381,0.08095033976797555,3,0.6167718823228279,0.09944959766519923,1.7949531200066489,1.2369927330648889,0.3496187717636776,0.05065328722872137,0.25721724556316294,0.21267365768449986,0.20000000000000007
204,11.416979198429026,100.62514070062618,1.6827440432138756,0.8793373602924723,0.7550787845856576,0.18297209239947987,1,0.42987627697876984,0.10381455294060582,2.3395196559611566,1.2370021136951217,0.43425036699435915,0.07038941217459388,0.29959394104044135,0.4193101972748634,0.20000000000000018
205,7.525042337405165,83.9026372547814,1.7992552569345457,0.531332551856724,0.8269927986007959,0.23820601645723438,2,0.4002056785512231,0.07807980641243807,2.005262997550126,1.1222687556350477,0.47653265250988586,0.06607738717529532,0.2712612949146851,0.2041907518376902,0.20000000000000007
206,8.643835660785383,76.29654270992762,1.2964894110558614,0.6961693204930879,0.9595930401367485,0.2254439657409677,1,0.6415994183044695,0.0707723823335534,1.5504619476438186,1.1024571106455292,0.3632177605347082,0.03716360696141725,0.23054381634189758,0.19851822333619706,0.20000000000000007
207,5.167624844563753,72.19686620776088,1.6326599691101553,0.5801059770352531,0.819463390586739,0.23357290980481843,2,0.46153801945766415,0.10325289614769476,1.855732429356347,1.0608713501432456,0.4837858682821956,0.05947552816142507,0.3599492468814389,0.291599625558715,0.20000000000000007
208,8.101305343235378,71.30608806383916,1.2348500608748543,0.8832178847183588,0.853703490888823,0.14718983157955343,1,0.47205520566011683,0.08591931418444979,2.111158681360942,1.3750263486976064,0.3902344294044111,0.04310501384666158,0.27769465666051707,0.2778890948738069,0.20000000000000007
209,6.873791942343729,130.30649612978422,1.4108164078097793,0.4952330621278541,0.8750335871177812,0.20195672538751128,3,0.5903434781218937,0.12316339852024819,2.1877722218520477,1.327734281950148,0.4499607620346817,0.054537455779338544,0.340764502778963,0.31922398444666467,0.20000000000000018
210,9.912883575062875,101.44497994436122,1.1672193869740553,0.801358339868546,0.7977814703667141,0.1728279267033861,3,0.46035095260664993,0.12757403426291525,2.1107370730195645,1.2338173677053053,0.5404307275568847,0.05657258383556065,0.36494418195869516,0.35805127264460557,0.20000000000000007
211,8.705385764363427,149.2066619299757,0.8617615838223778,0.8220558184872488,0.8086422455346645,0.11815088497972162,1,0.6405402498290187,0.08075238053597208,1.5185348200597089,1.0411518619133155,0.32725531363741855,0.03585550640715439,0.214148732156083,0.3008427615805632,0.20000000000000007
212,9.648517505885028,135.1811857157519,1.1768702692469306,0.9571888481097006,1.0675381116964127,0.1732114812664311,1,0.3625345903491013,0.0883484829166138,1.5523768294044769,1.3060407876550384,0.34417587758236734,0.04024641515871837,0.29774991277516105,0.2997319076511692,0.20000000000000007
213,9.122288873409717,79.31561426977512,0.8094587297250782,0.6141194484365342,0.7548650199993373,0.07584847731495291,2,0.3819771554129553,0.087250487556855,1.5741114528035594,1.0615044561060532,0.4200349225807132,0.032154761622357315,0.26396511952638624,0.23712167035317905,0.20000000000000007
214,6.310747209010341,81.65392669711657,1.1898303104839696,0.6951552346259311,0.960793319895472,0.0995514116964072,1,0.4388014042851409,0.07151328900203519,1.699612006409427,1.3966623107067369,0.29113460006064584,0.030920501430628352,0.24160355243276443,0.2628141976274718,0.20000000000000007
215,6.500632620615381,111.32006804877335,1.1654743779436392,0.8295181623340547,1.0617645223983865,0.22390960391978426,1,0.4960928360328335,0.08288474965523093,1.5433253370854694,1.217813814270874,0.272528367982525,0.03127138402949485,0.1852465985236974,0.19770365562398684,0.20000000000000007
216,9.788023697268951,101.79773866551997,1.6620233090311618,0.5870504209069118,0.9300795524669715,0.048614525952124975,2,0.3466902349236762,0.12186582985130542,1.7501068518845593,1.500108448269785,0.43425454484295267,0.05179423791581634,0.6056052850382947,0.35595510004715725,0.20000000000000007
217,5.388069308519698,81.87759124779195,1.311028928944315,0.9384233475057367,1.0547748905299699,0.05990947093180293,3,0.5372606435462615,0.11508860704108703,1.6827583488472504,1.6123819316871113,0.4177478962236545,0.03988155198991012,0.2703435509500527,0.29924178632881515,0.20000000000000007
218,9.873379172090527,100.95029862277566,1.4624273252325948,0.5509393574583383,1.0015333939950106,0.20411438995549322,3,0.4134384320287265,0.09622245254546336,2.0344597570875096,1.4397183334452757,0.4356770681066142,0.04762544085090069,0.27669043751998657,0.24210594310060118,0.20000000000000018
219,8.796024661660807,107.02139189398514,0.9047033233002207,0.8973472259276842,1.0269503802507507,0.09493690204418054,1,0.4122404761002645,0.11133497683498951,1.4480457204560817,1.3073463161715557,0.46042766275824776,0.02797185258835125,0.33218215677300855,0.3632662480615232,0.20000000000000007
220,9.72465458685502,74.14700907436453,1.0877733988781948,0.8209480403379328,1.0328552356153486,0.05678235461835269,2,0.5605545050272123,0.10407698151766975,1.6108954527739723,1.5243855868644078,0.3111961147285258,0.02864051468302491,0.28442748383923155,0.31455028744026126,0.20000000000000007
221,7.587858339718389,120.56566957785462,1.3610674895339143,0.5803352574911064,0.9015795667583439,0.23643058657276353,1,0.5461496691864107,0.10173378799090957,1.7280156304305454,1.106057452408294,0.36278765823971293,0.047640994692704636,0.262040963307988,0.2490402763284385,0.20000000000000007
222,6.652961235206114,107.41094546424563,0.848808380569581,0.8805277739666516,0.8126811821837245,0.05533609372457074,3,0.6520055100798101,0.09273805770648866,1.640307861799083,1.2221178579690393,0.41046355416360547,0.03364497822778966,0.22505307413710662,0.22893731805692785,0.20000000000000007
223,8.064991359381349,91.23908546706463,1.1912458498124876,0.5023298481783621,0.9524529269322858,0.10316125671867468,2,0.4051318988409157,0.10200689489212916,1.9504570960835514,1.54653731446359,0.338008149835459,0.031218396549318208,0.2732564679478694,0.32822244085229646,0.20000000000000007
224,7.380668104365686,103.76554603860933,1.5626737352963054,0.4068181755511796,0.9524666128434242,0.18008969379921175,1,0.5449718888207472,0.11991397931097246,1.5985847999662968,1.1822440186505707,0.43289406891273496,0.04692113165064661,0.34503297274985534,0.3289342481443944,0.20000000000000007
225,10.415025237850916,109.36525913099649,1.0714708860650606,0.4607970821381476,1.0726214458644905,0.1551117624505995,3,0.6809662689194426,0.09942709920950801,1.653598575423997,1.4116162003547872,0.33550445597785417,0.029690774769240064,0.2047958818504947,0.21116509541413175,0.20000000000000007
226,6.9368248239224695,75.75689016873666,1.1807759946255512,0.6954720576713911,0.7789921406900115,0.2263908190823919,1,0.4374915169125682,0.08988980522683808,1.7816028830808681,0.9889663884853334,0.3074695012877968,0.04663533586909961,0.24743896074826177,0.32192844643673124,0.20000000000000007
227,9.406376521374854,84.51842769552681,0.8970688419412267,0.8615753852842762,0.823359583843351,0.167763062950622,1,0.47660129713919375,0.12913439484680067,1.9095481593482608,1.1907773055118926,0.4084868237785848,0.04217146823625085,0.34581858293637946,0.37349607714620303,0.20000000000000007
228,11.148256700197429,88.55367637668243,1.054665062009403,0.9875435701719003,1.0399782222395981,0.22454785599581065,1,0.5977002531621327,0.10542862936975553,1.8023322299353821,1.3343583262788536,0.35471858988012217,0.034594548645286695,0.20425983746484877,0.333497676677443,0.20000000000000007
229,9.605494496423166,127.0150064648543,1.4580643369521191,0.5262556067376667,0.9075934999890393,0.20187573447842933,3,0.6279862825903886,0.11055643448401575,1.8811491005803909,1.2374041355488141,0.3443899390473619,0.05027927001095212,0.2721047671944099,0.22796037286427007,0.20000000000000007
230,7.362704160964553,147.0246936514697,1.2785121640626982,0.8160603359189322,0.800737391526528,0.10713385413819673,2,0.3212240028811705,0.0729944666425412,1.773867859810486,1.193573972867079,0.4422727295056581,0.04776049473901214,0.2272246694688329,0.2708787174981473,0.20000000000000007
231,5.919218902233238,74.14692771117797,1.0371228706095086,0.6784867813860624,0.9432244402740947,0.0480474863205845,1,0.38619431822234407,0.09024119000312844,1.3820701092117091,1.2224270438535654,0.31041205048634857,0.02737693457416512,0.33402630459287497,0.34044909001082746,0.20000000000000007
232,11.662464487986618,123.06753268001023,1.3274072915098931,0.9036612570210544,0.9240713705220186,0.20399518818736423,1,0.46625818189631785,0.12307551918580678,2.1969305911786536,1.4018589652522138,0.5455056858267071,0.05696250608004477,0.3445098689281627,0.4266225872338991,0.20000000000000018
233,5.798087296647497,107.42774095887984,1.733758434917601,0.6377488858090888,1.0999118634069698,0.16547767895229426,2,0.40292342747047666,0.1294525048269648,1.8634615219393007,1.5665729753827455,0.49241223586805005,0.04956063565748522,0.36245046831694405,0.3548974139472063,0.20000000000000007
234,5.237745191970987,76.40586550531712,1.1059089514821623,0.9526595447764263,0.7526538573672266,0.22659284933522023,1,0.5212652525593046,0.12405209321759209,1.9870741740921922,1.0312511846799697,0.5729174138906088,0.06276982783398619,0.35421045205724866,0.3351720616290348,0.20000000000000007
235,10.600076749691064,122.15082762516349,1.4583860725159368,0.42473588152587055,0.8621765921219288,0.1548279570705515,3,0.46253676426309454,0.09759488880676657,2.1987929741983123,1.4142784728381983,0.39540303529220333,0.04837413869618487,0.31319479735613087,0.29373456646646945,0.20000000000000007
236,6.378113714884686,130.5123074559595,0.8658492185585577,0.608545025923958,0.9177200749092944,0.1901482319332348,1,0.5435544465579871,0.09142789448299668,1.3765016180357217,1.0011918619285847,0.3926524054763818,0.030049763515647233,0.2096661164090099,0.22317514322770549,0.20000000000000007
237,8.663485333735023,75.23621966723726,1.4092794979852696,0.515209593691685,0.7921454757490239,0.07138142342132273,2,0.5624584352565833,0.09185325283298662,2.020695317709176,1.3989062631950766,0.4019477805560321,0.044456686830273595,0.21918853989335618,0.2615166979232173,0.20000000000000007
238,7.049449817764838,74.9359555934693,1.494280090516629,0.5619081064959531,0.8349621253805373,0.045833964953055084,2,0.6410599475682086,0.0891853575329439,1.6429491084341397,1.2757338563626694,0.32684700539944966,0.043367765512136995,0.1943712885659592,0.24067855776982316,0.20000000000000007
239,11.35219340334807,95.05571084255446,1.0947671475185632,0.7412258954198778,0.8984854882144863,0.11961430691682687,1,0.5574783889659786,0.07039754329487934,1.747294797355328,1.2985253334898643,0.2872577680318722,0.031365860815690705,0.18400714995051692,0.1725763138430525,0.20000000000000007
240,6.377057113229865,132.75803704035167,1.012583001634094,0.5460232040656918,1.0068406900950588,0.07374286096617676,2,0.6197246750219396,0.07449769787475402,1.2850208936690428,1.1818206759069363,0.2789388494515883,0.02355217443069084,0.16837003736268408,0.2308909851806722,0.20000000000000007
241,6.70497510626567,115.31660690571414,0.8254757574996079,0.7292742294294596,0.8341569816907031,0.15307768275108352,1,0.5222220833434447,0.10633509057805049,1.4513957100968904,0.9906032972838031,0.28231946638664485,0.0330958537605608,0.3335899242852117,0.2741196468620879,0.20000000000000007
242,5.140592771012501,127.5346839292794,1.4570947585185015,0.4284360334213182,0.951929374330912,0.1525977992082768,2,0.5876068523664073,0.08510183066014268,1.463672085466385,1.1389290697182872,0.4013532887611231,0.0393581190468429,0.2672829099856937,0.2063402184104718,0.20000000000000007
243,11.01212371217839,133.85948136049268,1.5080336721975516,0.7457155709857088,1.084575514168515,0.1233743377715514,3,0.4741991094454179,0.07991866609482733,1.6120121386406394,1.4583173776805707,0.2796132480644187,0.03540130048706072,0.23198171399142964,0.30073421125552446,0.20000000000000007
244,5.072004084139057,83.40083017954191,1.416303826020282,0.5056254142187442,0.7967414105945946,0.22358690989330973,3,0.3470985758440784,0.12723245361518817,1.8257976794776387,1.0329948517734873,0.4890084956026881,0.05893090741162849,0.42517290593944945,0.4597700934105662,0.20000000000000007
245,6.638751244476393,92.71454386990337,1.0576591058032543,0.9335953535635835,0.9834593662748616,0.059315218911575415,2,0.3991584048527921,0.08442859591707483,1.5948282314073408,1.4328998915284483,0.30992272059678916,0.030392756571351986,0.26776418739237795,0.2752655928515433,0.20000000000000007
246,9.596037741180844,114.18793726407894,1.3995644388911304,0.988584633432567,0.8679257698485205,0.049711299762241964,1,0.42628395013622705,0.11612026993621688,1.5526321993242005,1.2510121684704887,0.35530219492508386,0.0491603444410339,0.4082365930485319,0.3288412404161129,0.20000000000000007
