tau_years,year,global_cooling_c,geomip_implied_injection_center_tgso2yr,geomip_implied_injection_low_tgso2yr,geomip_implied_injection_high_tgso2yr,geomip_precip_response_scale_center_mmday,geomip_precip_response_scale_low_mmday,geomip_precip_response_scale_high_mmday
0.67,2266,0.09391410281256651,0.8537645710233319,0.7826175234380544,0.9391410281256651,-0.00737896522098737,-0.010062225301346412,-0.004695705140628326
0.67,2267,0.09230304225696095,0.8391185659723723,0.769192018808008,0.9230304225696095,-0.007252381891618362,-0.009889611670388675,-0.004615152112848049
0.67,2268,0.0910268970867184,0.8275172462428946,0.7585574757226534,0.9102689708671841,-0.007152113342527876,-0.00975288183071983,-0.004551344854335921
0.67,2269,0.08999508931102773,0.8181371755547976,0.7499590775918978,0.8999508931102773,-0.007071042731580751,-0.009642330997610115,-0.004499754465551387
0.67,2270,0.0891412858642533,0.8103753260386664,0.7428440488687775,0.891412858642533,-0.007003958175048474,-0.009550852056884282,-0.004457064293212665
0.67,2271,0.08841720075792969,0.8037927341629972,0.7368100063160808,0.8841720075792969,-0.006947065773837334,-0.009473271509778182,-0.004420860037896486
0.67,2272,0.08778774965653713,0.7980704514230648,0.7315645804711428,0.8778774965653713,-0.006897608901585061,-0.009405830320343265,-0.004389387482826857
0.67,2273,0.08722745453806291,0.7929768594369355,0.7268954544838576,0.8722745453806291,-0.006853585713704944,-0.009345798700506742,-0.004361372726903147
0.67,2274,0.08671781616642316,0.7883437833311197,0.7226484680535263,0.8671781616642316,-0.0068135426987903916,-0.009291194589259625,-0.0043358908083211585
0.67,2275,0.08624540270544956,0.7840491155040868,0.7187116892120797,0.8624540270544956,-0.006776424498285323,-0.009240578861298167,-0.004312270135272479
0.67,2276,0.08580046126392327,0.7800041933083933,0.7150038438660272,0.8580046126392327,-0.006741464813593972,-0.00919290656399178,-0.004290023063196164
0.67,2277,0.08537590974768672,0.7761446340698792,0.7114659145640561,0.8537590974768672,-0.0067081071944611005,-0.009147418901537863,-0.004268795487384337
0.67,2278,0.08496660494978292,0.772423681361663,0.7080550412481911,0.8496660494978292,-0.006675947531768659,-0.009103564816048171,-0.004248330247489147
0.67,2279,0.08456881121027049,0.7688073746388226,0.7047400934189207,0.8456881121027049,-0.006644692309378397,-0.009060944058243267,-0.004228440560513525
0.67,2280,0.0841798146874182,0.7652710426128927,0.701498455728485,0.841798146874182,-0.0066141282968685735,-0.009019265859366236,-0.0042089907343709106
0.67,2281,0.08379764333725837,0.7617967576114397,0.6983136944771531,0.8379764333725837,-0.006584100547927444,-0.00897831892899197,-0.004189882166862919
0.67,2282,0.08342086363253887,0.7583714875685351,0.6951738636044906,0.8342086363253887,-0.006554496428270912,-0.00893794967491488,-0.0041710431816269445
0.67,2283,0.08304843299074272,0.7549857544612975,0.692070274922856,0.8304843299074272,-0.006525234020701215,-0.008898046391865292,-0.004152421649537137
0.67,2284,0.08267959264413904,0.7516326604012641,0.6889966053678254,0.8267959264413904,-0.006496253707753783,-0.008858527783300613,-0.004133979632206953
0.67,2285,0.0823137898687365,0.7483071806248772,0.6859482489061375,0.823137898687365,-0.006467512061115011,-0.008819334628793196,-0.004115689493436826
0.67,2286,0.08195062152634103,0.7450056502394639,0.6829218460528419,0.8195062152634103,-0.006438977405641082,-0.00878042373496511,-0.004097531076317052
0.67,2287,0.08158979307886427,0.7417253916260388,0.679914942323869,0.8158979307886427,-0.006410626599053622,-0.00874176354416403,-0.004079489653943214
0.67,2288,0.08123108883471764,0.7384644439519785,0.6769257402893136,0.8123108883471764,-0.006382442694156386,-0.00870333094657689,-0.0040615544417358825
0.67,2289,0.08087435034913948,0.7352213668103589,0.6739529195761623,0.8087435034913948,-0.006354413241718103,-0.00866510896597923,-0.0040437175174569745
0.67,2290,0.08051946074387273,0.7319950976715702,0.6709955061989394,0.8051946074387273,-0.006326529058447144,-0.00862708507970065,-0.0040259730371936375
0.67,2291,0.08016633332399636,0.7287848483999669,0.6680527776999697,0.8016633332399636,-0.006298783332599716,-0.00858924999899961,-0.004008316666199819
0.67,2292,0.07981490331427576,0.7255900301297796,0.6651241942856314,0.7981490331427576,-0.006271170974693097,-0.008551596783672405,-0.003990745165713789
0.67,2293,0.07946512186013,0.7224101987284545,0.6622093488344166,0.7946512186013,-0.006243688146153072,-0.008514120199299643,-0.003973256093006501
0.67,2294,0.07911695167259714,0.7192450152054285,0.6593079306049762,0.7911695167259714,-0.006216331917132633,-0.008476816250635408,-0.003955847583629857
0.67,2295,0.07877036386676084,0.7160942169705531,0.6564196988896737,0.7877036386676084,-0.006189100018102639,-0.008439681842867234,-0.003938518193338043
0.67,2296,0.07842533566657106,0.7129575969688279,0.6535444638880922,0.7842533566657106,-0.006161990659516298,-0.008402714535704042,-0.003921266783328554
0.67,2297,0.07808184873862256,0.7098349885329324,0.6506820728218548,0.7808184873862256,-0.006135002400891773,-0.008365912364852417,-0.003904092436931129
0.67,2298,0.07773988798252729,0.7067262543866117,0.6478323998543941,0.7773988798252729,-0.006108134055770003,-0.008329273712413638,-0.003886994399126365
0.67,2299,0.07739944065274984,0.7036312786613622,0.6449953387729154,0.7739944065274984,-0.00608138462271606,-0.008292797212794627,-0.0038699720326374927
0.67,2300,0.07706049572106999,0.7005499611006363,0.6421707976755833,0.7706049572106999,-0.006054753235226929,-0.008256481684400357,-0.0038530247860535
1.0,2026,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.0,2027,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.0,2028,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.0,2029,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.0,2030,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.0,2031,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.0,2032,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.0,2033,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.0,2034,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.0,2035,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.0,2036,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
1.0,2037,0.016832030485532057,0.15301845895938235,0.14026692071276714,0.16832030485532057,-0.0013225166810060904,-0.0018034318377355776,-0.000841601524276603
1.0,2038,0.04722784785269796,0.4293440713881633,0.393565398772483,0.4722784785269796,-0.003710759474140554,-0.00506012655564621,-0.0023613923926348985
1.0,2039,0.08011540229396918,0.7283218390360835,0.6676283524497433,0.8011540229396918,-0.006294781608811866,-0.00858379310292527,-0.00400577011469846
1.0,2040,0.10773046164096556,0.9793678330996869,0.8977538470080464,1.0773046164096556,-0.008464536271790153,-0.011542549461532025,-0.005386523082048279
1.0,2041,0.1274409258854421,1.1585538716858372,1.0620077157120176,1.274409258854421,-0.010013215605284738,-0.013654384916297368,-0.006372046294272106
1.0,2042,0.14262817756323432,1.2966197960294028,1.188568146360286,1.4262817756323432,-0.011206499665682698,-0.015281590453203677,-0.0071314088781617175
1.0,2043,0.15524408391590971,1.4113098537809974,1.2937006992992477,1.5524408391590971,-0.012197749450535766,-0.016633294705276042,-0.0077622041957954874
1.0,2044,0.1644786694675886,1.4952606315235328,1.3706555788965717,1.644786694675886,-0.012923324029596249,-0.017622714585813066,-0.008223933473379432
1.0,2045,0.18308692037397245,1.664426548854295,1.5257243364497706,1.8308692037397245,-0.01438540088652641,-0.01961645575435419,-0.009154346018698625
1.0,2046,0.20431115927079757,1.8573741751890689,1.702592993923313,2.0431115927079757,-0.01605301965699124,-0.0218904813504426,-0.01021555796353988
1.0,2047,0.2314279271930637,2.10389024720967,1.9285660599421977,2.314279271930637,-0.01818362285088358,-0.02479584934211397,-0.011571396359653187
1.0,2048,0.25450804542210403,2.3137095038373094,2.1209003785175335,2.5450804542210403,-0.01999706071173675,-0.027268719152368292,-0.012725402271105204
1.0,2049,0.28096292104875564,2.5542083731705056,2.341357675406297,2.8096292104875564,-0.022075658082402232,-0.030103170112366677,-0.014048146052437784
1.0,2050,0.3049519830501386,2.77229075500126,2.541266525417822,3.049519830501386,-0.023960512953939465,-0.03267342675537199,-0.015247599152506933
1.0,2051,0.3251069234251085,2.9555174856828046,2.709224361875904,3.251069234251085,-0.025544115411972813,-0.0348328846526902,-0.016255346171255427
1.0,2052,0.3450511428670804,3.1368285715189126,2.8754261905590033,3.450511428670804,-0.027111161225270606,-0.03696976530718719,-0.01725255714335402
1.0,2053,0.35778929267171433,3.2526299333792212,2.981577438930953,3.5778929267171433,-0.028112015852777558,-0.038334567071969396,-0.01788946463358572
1.0,2054,0.37119503498217443,3.3745003180197677,3.093291958184787,3.7119503498217443,-0.029165324177170854,-0.039770896605232975,-0.018559751749108726
1.0,2055,0.38471597404390145,3.4974179458536496,3.2059664503658456,3.8471597404390145,-0.030227683674877975,-0.04121956864756087,-0.019235798702195075
1.0,2056,0.3999181840968937,3.6356198554263064,3.332651534140781,3.9991818409689373,-0.03142214303618451,-0.04284837686752433,-0.01999590920484469
1.0,2057,0.41468383760044114,3.7698530690949195,3.455698646670343,4.146838376004411,-0.03258230152574895,-0.044430411171475837,-0.02073419188002206
1.0,2058,0.44044672703272614,4.004061154842965,3.6703893919393846,4.404467270327261,-0.03460652855257135,-0.047190720753506374,-0.02202233635163631
1.0,2059,0.4614001932181522,4.194547211074111,3.845001610151268,4.614001932181521,-0.03625287232428339,-0.049435734987659165,-0.023070009660907612
1.0,2060,0.4764091375285142,4.330992159350129,3.970076146070952,4.764091375285142,-0.037432146520097555,-0.05104383616376938,-0.023820456876425717
1.0,2061,0.49251857305395763,4.477441573217797,4.104321442116314,4.925185730539576,-0.038697887882810963,-0.05276984711292403,-0.024625928652697887
1.0,2062,0.4998953652998017,4.544503320907288,4.1657947108316815,4.998953652998017,-0.03927749298784157,-0.053560217710693046,-0.02499476826499009
1.0,2063,0.5000201910665885,4.545638100605349,4.166834925554904,5.000201910665885,-0.03928730072666053,-0.05357359189999163,-0.02500100955332943
1.0,2064,0.5008197066053306,4.552906423684823,4.173497555044422,5.008197066053306,-0.039350119804704556,-0.05365925427914257,-0.025040985330266535
1.0,2065,0.49871353049500766,4.533759368136433,4.155946087458397,4.987135304950076,-0.03918463453889347,-0.05343359255303654,-0.02493567652475039
1.0,2066,0.5018052368230863,4.561865789300785,4.181710306859053,5.018052368230863,-0.03942755432181393,-0.05376484680247354,-0.02509026184115432
1.0,2067,0.49767274247834825,4.524297658894075,4.147272853986236,4.9767274247834825,-0.03910285833758451,-0.0533220795512516,-0.024883637123917418
1.0,2068,0.49774919044619836,4.524992640419985,4.147909920384986,4.977491904461983,-0.03910886496362988,-0.05333027040494983,-0.02488745952230992
1.0,2069,0.496157059619746,4.510518723815872,4.134642163497883,4.961570596197459,-0.03898376897012291,-0.053159684959258505,-0.024807852980987304
1.0,2070,0.49551415753838657,4.504674159439878,4.129284646153222,4.955141575383865,-0.03893325523515895,-0.053090802593398566,-0.024775707876919333
1.0,2071,0.5020740726716173,4.564309751560157,4.183950605596811,5.0207407267161726,-0.039448677138484226,-0.05379365064338757,-0.02510370363358087
1.0,2072,0.5075005515846562,4.613641378042329,4.229171263205469,5.075005515846562,-0.03987504333879442,-0.05437505909835603,-0.025375027579232816
1.0,2073,0.5083231439613431,4.621119490557665,4.23602619967786,5.0832314396134315,-0.03993967559696268,-0.0544631939958582,-0.02541615719806716
1.0,2074,0.5090483306040212,4.6277120964001925,4.242069421700177,5.090483306040212,-0.039996654547458814,-0.054540892564716566,-0.025452416530201066
1.0,2075,0.5056695563261138,4.5969959666010345,4.213912969384282,5.056695563261138,-0.03973117942562323,-0.054178881034940764,-0.025283477816305692
1.0,2076,0.5036564875816754,4.578695341651594,4.197137396513962,5.036564875816754,-0.03957300973856021,-0.05396319509803665,-0.025182824379083774
1.0,2077,0.50514783168503,4.592253015318454,4.209565264041917,5.051478316850299,-0.03969018677525236,-0.05412298196625322,-0.025257391584251502
1.0,2078,0.5021229322635634,4.5647539296687585,4.184357768863029,5.021229322635634,-0.03945251610642284,-0.053798885599667515,-0.025106146613178174
1.0,2079,0.4977044215678723,4.524585650617021,4.147536846398936,4.977044215678723,-0.039105347408904256,-0.053325473739414896,-0.02488522107839362
1.0,2080,0.49715693313649556,4.51960848305905,4.14297444280413,4.971569331364956,-0.03906233046072466,-0.053266814264624526,-0.02485784665682478
1.0,2081,0.499009476362978,4.5364497851179815,4.158412303024817,4.99009476362978,-0.0392078874285197,-0.0534653010388905,-0.024950473818148904
1.0,2082,0.503554444430304,4.577767676639127,4.1962870369192,5.0355444443030395,-0.03956499206238103,-0.053952261903246854,-0.0251777222215152
1.0,2083,0.5059094395979211,4.5991767236174645,4.215911996649343,5.059094395979211,-0.039750027396979526,-0.05420458281406298,-0.02529547197989606
1.0,2084,0.5051015041246649,4.591831855678772,4.209179201038874,5.051015041246649,-0.03968654675265225,-0.054118018299071244,-0.02525507520623325
1.0,2085,0.5024013682750159,4.567285166136508,4.186678068958466,5.024013682750159,-0.0394743932216084,-0.053828718029466,-0.0251200684137508
1.0,2086,0.4968017656537047,4.516379687760952,4.1400147137808725,4.968017656537047,-0.03903442444421966,-0.05322876060575408,-0.02484008828268524
1.0,2087,0.4911996491796675,4.465451356178796,4.093330409830563,4.911996491796675,-0.03859425814983102,-0.052628533840678664,-0.02455998245898338
1.0,2088,0.48681835731719225,4.425621430156293,4.056819644309936,4.8681835731719225,-0.03825001378920797,-0.052159109712556315,-0.024340917865859617
1.0,2089,0.4866662399931816,4.42423854539256,4.05555199994318,4.8666623999318155,-0.038238061713749986,-0.05214281142784089,-0.024333311999659085
1.0,2090,0.48813217596587255,4.437565236053387,4.067768133048938,4.881321759658725,-0.03835324239731856,-0.05229987599634349,-0.024406608798293632
1.0,2091,0.48518973039001345,4.410815730818304,4.043247753250112,4.8518973039001345,-0.03812205024492964,-0.05198461397035859,-0.02425948651950068
1.0,2092,0.48347060084676774,4.395187280425161,4.028921673723064,4.834706008467677,-0.03798697578081747,-0.05180042151929655,-0.024173530042338392
1.0,2093,0.4874662728749266,4.431511571590242,4.062218940624389,4.874662728749266,-0.03830092144017281,-0.052228529236599285,-0.024373313643746335
1.0,2094,0.49338606327127477,4.485327847920679,4.111550527260623,4.933860632712747,-0.03876604782845731,-0.05286279249335087,-0.024669303163563742
1.0,2095,0.49764784938632944,4.52407135805754,4.147065411552745,4.976478493863294,-0.039100902451783034,-0.053319412434249584,-0.024882392469316478
1.0,2096,0.49856694701115334,4.532426791010485,4.154724558426278,4.985669470111533,-0.03917311726516205,-0.053417887179766435,-0.024928347350557673
1.0,2097,0.49862633299469095,4.532966663588099,4.155219441622425,4.986263329946909,-0.03917778330672572,-0.05342424996371689,-0.024931316649734553
1.0,2098,0.4958200435759985,4.5074549415999865,4.131833696466654,4.958200435759985,-0.03895728913811417,-0.05312357609742842,-0.02479100217879993
1.0,2099,0.48905852816453166,4.44598661967756,4.0754877347044305,4.890585281645317,-0.0384260272129275,-0.052399128017628395,-0.024452926408226588
1.0,2100,0.47695563501843696,4.335960318349427,3.9746302918203082,4.769556350184369,-0.03747508560859148,-0.051102389466261104,-0.023847781750921854
1.0,2101,0.4754229622985817,4.322026929987106,3.961858019154848,4.754229622985817,-0.03735466132346,-0.050938174531990905,-0.02377114811492909
1.0,2102,0.47689750407303744,4.335431855209431,3.974145867275312,4.768975040730374,-0.037470518177167234,-0.051096161150682586,-0.023844875203651878
1.0,2103,0.476894842371566,4.335407657923327,3.9741236864297167,4.76894842371566,-0.03747030904348019,-0.051095875968382075,-0.023844742118578306
1.0,2104,0.477171174594194,4.337919769038128,3.976426454951617,4.77171174594194,-0.03749202086097239,-0.05112548299223508,-0.023858558729709704
1.0,2105,0.4803920595643574,4.367200541494158,4.003267163036312,4.803920595643573,-0.03774509039434237,-0.051470577810466864,-0.024019602978217872
1.0,2106,0.4833182641891287,4.393802401719352,4.027652201576073,4.833182641891287,-0.03797500647200298,-0.05178409973454951,-0.02416591320945644
1.0,2107,0.48019410308890276,4.365400937171843,4.001617525740857,4.801941030889028,-0.037729536671270936,-0.05144936818809673,-0.024009705154445143
1.0,2108,0.47662381570842016,4.332943779167456,3.9718651309035016,4.766238157084201,-0.037449014091375875,-0.051066837397330735,-0.02383119078542101
1.0,2109,0.4673996968605141,4.249088153277401,3.8949974738376176,4.673996968605141,-0.036724261896183254,-0.0500785389493408,-0.023369984843025708
1.0,2110,0.45999066182135495,4.181733289285045,3.833255515177958,4.5999066182135495,-0.036142123428820755,-0.04928471376657375,-0.022999533091067753
1.0,2111,0.45800883314232177,4.163716664930198,3.8167402761860147,4.580088331423218,-0.03598640831832529,-0.049072374979534476,-0.02290044165711609
1.0,2112,0.45934237769718367,4.175839797247124,3.8278531474765307,4.593423776971837,-0.03609118681906444,-0.04921525475326968,-0.022967118884859188
1.0,2113,0.45809133103337163,4.164466645757924,3.8174277586114305,4.580913310333716,-0.0359928902954792,-0.04908121403928982,-0.022904566551668587
1.0,2114,0.45702197923729626,4.154745265793602,3.808516493644136,4.570219792372963,-0.03590886979721614,-0.04896664063256746,-0.022851098961864817
1.0,2115,0.45360628928621205,4.123693538965564,3.780052410718434,4.5360628928621205,-0.035640494158202383,-0.04860067385209415,-0.022680314464310607
1.0,2116,0.45333891626338674,4.1212628751216975,3.7778243021948894,4.533389162633867,-0.035619486277837537,-0.04857202674250573,-0.02266694581316934
1.0,2117,0.44822407701766864,4.07476433652426,3.7352006418139054,4.482240770176686,-0.03521760605138825,-0.048024008251893076,-0.022411203850883438
1.0,2118,0.441364474190201,4.012404310820009,3.6780372849183416,4.41364474190201,-0.03467863725780151,-0.04728905080609296,-0.022068223709510053
1.0,2119,0.43816905211572843,3.983355019233895,3.6514087676310703,4.381690521157284,-0.03442756838052152,-0.04694668415525662,-0.021908452605786426
1.0,2120,0.42880216518420244,3.8982015016745675,3.5733513765350207,4.288021651842024,-0.033691598693044486,-0.04594308912687883,-0.021440108259210125
1.0,2121,0.4192329571325253,3.8112087012047753,3.4936079761043777,4.192329571325253,-0.032939732346126994,-0.04491781683562771,-0.02096164785662627
1.0,2122,0.4231222602578786,3.8465660023443506,3.5260188354823216,4.231222602578786,-0.03324532044883332,-0.045334527884772706,-0.021156113012893933
1.0,2123,0.42139050406138523,3.8308227641944113,3.511587533844877,4.213905040613852,-0.03310925389053741,-0.045148982578005564,-0.021069525203069265
1.0,2124,0.42064487509315396,3.824044319028672,3.5053739591096162,4.206448750931539,-0.03305066875731925,-0.045069093759980784,-0.021032243754657703
1.0,2125,0.4198038006501399,3.8163981877285447,3.4983650054178326,4.198038006501399,-0.03298458433679671,-0.04497897864108642,-0.020990190032507
1.0,2126,0.4216506007687508,3.8331872797159168,3.513755006406257,4.216506007687508,-0.033129690060401853,-0.04517685008236616,-0.021082530038437547
1.0,2127,0.41327200204398484,3.757018200399862,3.4439333503665406,4.132720020439848,-0.032471371589170246,-0.04427914307614124,-0.020663600102199246
1.0,2128,0.40426606718659963,3.675146065332724,3.3688838932216636,4.042660671865996,-0.03176376242180426,-0.043314221484278534,-0.020213303359329984
1.0,2129,0.39896668717474637,3.6269698834067854,3.3247223931228866,3.9896668717474637,-0.03134738256373008,-0.04274643076872283,-0.019948334358737323
1.0,2130,0.39426047973587064,3.584186179417006,3.285503997798922,3.9426047973587064,-0.030977609122104125,-0.04224219425741471,-0.019713023986793535
1.0,2131,0.3903777063916245,3.5488882399238593,3.2531475532635374,3.903777063916245,-0.030672534073627643,-0.04182618282767406,-0.01951888531958123
1.0,2132,0.3862382744788819,3.5112570407171084,3.218652287324016,3.8623827447888193,-0.0303472929947693,-0.04138267226559449,-0.0193119137239441
1.0,2133,0.38498782482030225,3.4998893165482023,3.208231873502519,3.8498782482030225,-0.030249043378738037,-0.04124869551646096,-0.019249391241015115
1.0,2134,0.3911883896864867,3.55625808805897,3.2599032473873897,3.9118838968648673,-0.03073623061822396,-0.041913041752123584,-0.01955941948432434
1.0,2135,0.39231136756533225,3.5664669778666567,3.269261396377769,3.9231136756533225,-0.030824464594418968,-0.04203336081057132,-0.019615568378266616
1.0,2136,0.39251380611919084,3.5683073283562803,3.2709483843265903,3.9251380611919084,-0.03084037048079357,-0.04205505065562759,-0.019625690305959547
1.0,2137,0.3893672699898407,3.5397024544530975,3.2447272499153397,3.8936726998984073,-0.03059314264205892,-0.04171792178462579,-0.01946836349949204
1.0,2138,0.38591982549474557,3.5083620499522326,3.2159985457895464,3.8591982549474557,-0.030322272003158585,-0.041348552731579884,-0.019295991274737283
1.0,2139,0.3830088809946084,3.4818989181328037,3.19174067495507,3.830088809946084,-0.030093554935290662,-0.0410366658208509,-0.019150444049730424
1.0,2140,0.38077211007056566,3.4615646370051425,3.1731009172547138,3.8077211007056566,-0.029917808648401593,-0.0407970117932749,-0.019038605503528285
1.0,2141,0.3790746414022247,3.446133103656588,3.1589553450185393,3.7907464140222467,-0.0297844361101748,-0.040615140150238364,-0.018953732070111237
1.0,2142,0.3777689552952189,3.4342632299565357,3.148074627460158,3.777689552952189,-0.02968184648748149,-0.04047524521020203,-0.018888447764760948
1.0,2143,0.3767671471110742,3.425155882827947,3.1397262259256182,3.7676714711107415,-0.02960313298729869,-0.040367908619043665,-0.01883835735555371
1.0,2144,0.3759452594743876,3.4176841770398876,3.1328771622865634,3.759452594743876,-0.029538556101559033,-0.04027984922939867,-0.018797262973719385
1.0,2145,0.37524294156143423,3.411299468740311,3.127024513011952,3.7524294156143423,-0.02948337397982698,-0.040204600881582245,-0.018762147078071716
1.0,2146,0.37464299665716494,3.4058454241560447,3.1220249721430413,3.7464299665716494,-0.02943623545163439,-0.04014032107041053,-0.01873214983285825
1.0,2147,0.37412104748876907,3.4011004317160825,3.1176753957397425,3.7412104748876907,-0.02939522515983186,-0.04008439794522526,-0.018706052374438457
1.0,2148,0.37361325642814336,3.3964841493467577,3.1134438035678613,3.7361325642814336,-0.029355327290782697,-0.04002999176015822,-0.018680662821407172
1.0,2149,0.37307630643245693,3.3916027857496083,3.1089692202704744,3.7307630643245693,-0.02931313836255019,-0.03997246140347753,-0.01865381532162285
1.0,2150,0.372509173218759,3.3864470292614453,3.104243110156325,3.7250917321875896,-0.02926857789575964,-0.03991169713058132,-0.01862545866093795
1.0,2151,0.3718756277674581,3.38068752515871,3.0989635647288174,3.7187562776745806,-0.029218799324585997,-0.03984381726079908,-0.018593781388372907
1.0,2152,0.3711216324720692,3.3738330224733564,3.0926802706005767,3.711216324720692,-0.029159556837091156,-0.03976303205057884,-0.018556081623603463
1.0,2153,0.37027241573388303,3.3661128703080276,3.0856034644490253,3.7027241573388303,-0.0290928326648051,-0.03967204454291604,-0.018513620786694156
1.0,2154,0.3693779325123657,3.3579812046578703,3.078149437603048,3.693779325123657,-0.029022551840257312,-0.03957620705489633,-0.01846889662561829
1.0,2155,0.3684335325208833,3.349395750189848,3.0702794376740274,3.6843353252088327,-0.028948348983783692,-0.03947502134152321,-0.01842167662604417
1.0,2156,0.36747574246344694,3.3406885678495177,3.062297853862058,3.6747574246344694,-0.02887309405069941,-0.03937240097822646,-0.01837378712317235
1.0,2157,0.3665278117508042,3.3320710159164015,3.0543984312567014,3.6652781175080418,-0.028798613780420333,-0.03927083697330045,-0.018326390587540212
1.0,2158,0.36556395942137154,3.3233087220124684,3.0463663285114295,3.6556395942137154,-0.028722882525964912,-0.03916756708086124,-0.01827819797106858
1.0,2159,0.3645952902050902,3.3145026382280927,3.0382940850424185,3.645952902050902,-0.028646772801828518,-0.03906378109340252,-0.01822976451025451
1.0,2160,0.3635984581511633,3.305440528646939,3.0299871512596943,3.635984581511633,-0.028568450283305694,-0.03895697765905322,-0.01817992290755817
1.0,2161,0.36252439512807133,3.295676319346103,3.021036626067261,3.625243951280713,-0.02848405961720561,-0.038841899478007647,-0.01812621975640357
1.0,2162,0.3613511741076054,3.285010673705504,3.0112597842300453,3.613511741076054,-0.028391877965597574,-0.03871619722581487,-0.018067558705380276
1.0,2163,0.3600823526768593,3.2734759334259933,3.000686272307161,3.600823526768593,-0.028292184853181804,-0.03858025207252064,-0.018004117633842968
1.0,2164,0.35872602282429744,3.2611456620390675,2.989383523535812,3.5872602282429744,-0.028185616079051946,-0.03843493101688902,-0.017936301141214875
1.0,2165,0.35734073478295225,3.248552134390475,2.977839456524602,3.5734073478295225,-0.028076772018660538,-0.038286507298173456,-0.017867036739147617
1.0,2166,0.3559508640290139,3.235916945718308,2.9662572002417824,3.559508640290139,-0.02796756788799395,-0.03813759257453721,-0.0177975432014507
1.0,2167,0.3545878302608646,3.2235257296442237,2.954898585507205,3.545878302608646,-0.027860472377639365,-0.03799155324223549,-0.017729391513043233
1.0,2168,0.35327400284065913,3.211581844005992,2.9439500236721594,3.5327400284065913,-0.02775724308033751,-0.03785078601864205,-0.01766370014203296
1.0,2169,0.35199379196763503,3.1999435633421367,2.933281599730292,3.5199379196763503,-0.02765665508317133,-0.0377136205679609,-0.017599689598381756
1.0,2170,0.3507231080070752,3.188391890973411,2.9226925667256265,3.507231080070752,-0.02755681562912734,-0.037577475857900916,-0.017536155400353762
1.0,2171,0.34942954528028136,3.1766322298207395,2.911912877335678,3.4942954528028136,-0.027455178557736395,-0.03743887985145872,-0.01747147726401407
1.0,2172,0.3480618853061819,3.164198957328926,2.900515710884849,3.4806188530618187,-0.027347719559771437,-0.03729234485423377,-0.0174030942653091
1.0,2173,0.34662467961515664,3.1511334510468787,2.888538996792972,3.4662467961515664,-0.027234796255476597,-0.037138358530195356,-0.017331233980757834
1.0,2174,0.345150225014327,3.1377293183120636,2.876251875119392,3.45150225014327,-0.027118946251125698,-0.03698038125153504,-0.017257511250716354
1.0,2175,0.343636290657811,3.1239662787073725,2.8636357554817584,3.43636290657811,-0.026999994265970866,-0.03681817399905118,-0.01718181453289055
1.0,2176,0.3420894816242226,3.1099043784020237,2.850745680201855,3.420894816242226,-0.026878459270474636,-0.036652444459738136,-0.017104474081211133
1.0,2177,0.3405475688732207,3.0958869897565515,2.837896407276839,3.405475688732207,-0.026757308982895914,-0.03648723952213079,-0.017027378443661038
1.0,2178,0.339012341503691,3.0819303773062816,2.8251028458640914,3.3901234150369097,-0.02663668397529001,-0.036322750875395465,-0.01695061707518455
1.0,2179,0.3374996235622727,3.068178396020661,2.8124968630189393,3.374996235622727,-0.026517827565607145,-0.03616067395310065,-0.01687498117811364
1.0,2180,0.3359904407465797,3.0544585522416337,2.7999203395548307,3.359904407465797,-0.026399248915802694,-0.0359989757942764,-0.016799522037328988
1.0,2181,0.3344888322909332,3.040807566281211,2.7874069357577764,3.344888322909332,-0.02628126539428761,-0.03583808917402856,-0.016724441614546663
1.0,2182,0.33295008582617913,3.026818962056174,2.774584048551493,3.3295008582617913,-0.02616036388634265,-0.03567322348137634,-0.01664750429130896
1.0,2183,0.3313475247892613,3.012250225356921,2.7612293732438444,3.313475247892613,-0.026034448376299108,-0.03550152051313515,-0.01656737623946307
1.0,2184,0.329684872792672,2.9971352072061093,2.7473739399389334,3.29684872792672,-0.02590381143370995,-0.03532337922778629,-0.016484243639633602
1.0,2185,0.3279543131472751,2.9814028467934097,2.7329526095606256,3.279543131472751,-0.025767838890143047,-0.035137962122922334,-0.016397715657363757
1.0,2186,0.3261980180339603,2.9654365275814576,2.7183168169496694,3.261980180339603,-0.025629844274096886,-0.03494978764649575,-0.01630990090169802
1.0,2187,0.32439474293685944,2.949043117607813,2.7032895244738286,3.2439474293685944,-0.02548815837361039,-0.0347565796003778,-0.016219737146842977
1.0,2188,0.3225283165729672,2.9320756052087926,2.6877359714413935,3.225283165729672,-0.025341510587876,-0.034556605347103635,-0.016126415828648363
1.0,2189,0.3206412501824374,2.9149204562039763,2.672010418186978,3.206412501824374,-0.02519324108576294,-0.03435441966240401,-0.016032062509121873
