tau_years,year,co2_ppm,baseline_temperature_c,temperature_cap_c,controlled_temperature_c,sai_command_magnitude_wm2,aerosol_reservoir_magnitude_wm2,sai_realized_forcing_wm2
1.0,2174,311.923320406924,1.210505260365846,1.0,0.8653550353515189,0.4956734337941927,0.47346586110062666,-0.47346586110062666
1.0,2175,311.88076305002346,1.2096888326537976,1.0,0.8660525419959866,0.49165501005407236,0.46991317707486846,-0.46991317707486846
1.0,2176,311.8477396452747,1.221222236482537,1.0,0.8791327548583143,0.4880289926998218,0.4663422659251084,-0.4663422659251084
1.0,2177,311.80222716808737,1.2170855258328228,1.0,0.8765379569596021,0.48432513140860983,0.46298395807680004,-0.46298395807680004
1.0,2178,311.75502713775063,1.2228592328263157,1.0,0.8838468913226247,0.48084053814828853,0.459658231734508,-0.459658231734508
1.0,2179,311.7312013602398,1.2138433874399,1.0,0.8763437638776272,0.4771308510646174,0.4564666315444683,-0.4564666315444683
1.0,2180,311.6882537147985,1.216832029400247,1.0,0.8808415886536674,0.4735560987242274,0.4531955274045407,-0.4531955274045407
1.0,2181,311.6519648984156,1.1974790597905471,1.0,0.862990227499614,0.4694458055492158,0.4499697787631719,-0.4499697787631719
1.0,2182,311.5981521548988,1.1877756637547283,1.0,0.8548255779285492,0.4650905728870723,0.4464557090702931,-0.4464557090702931
1.0,2183,311.55294460175446,1.186669547480903,1.0,0.8553220226916417,0.4607502335678215,0.4426945064330935,-0.4426945064330935
1.0,2184,311.28326131456,1.1776909741462955,1.0,0.8480061013536235,0.45619041660843024,0.4388483974303481,-0.4388483974303481
1.0,2185,311.0135780273655,1.1899009438041892,1.0,0.8619466306569141,0.4520488155281377,0.4348439155735595,-0.4348439155735595
1.0,2186,310.743894740171,1.1735375865428586,1.0,0.8473395685088982,0.44746900258340466,0.4310163520716994,-0.4310163520716994
1.0,2187,310.47421145297653,1.164713436333028,1.0,0.8403186933961686,0.4426785633852897,0.42700217477528196,-0.42700217477528196
1.0,2188,310.20452816578205,1.178164803461181,1.0,0.8556364868882137,0.43834765799193615,0.42279658087155053,-0.42279658087155053
1.0,2189,309.9348448785876,1.1719575146149068,1.0,0.8513162644324694,0.4338871459249102,0.4187797754764305,-0.4187797754764305
1.0,2190,309.6651615913931,1.174047168533159,1.0,0.8553106559500183,0.42954646560341075,0.4147559640507974,-0.4147559640507974
1.0,2191,309.3954783041986,1.172254473516678,1.0,0.8554281609877512,0.4252093104330433,0.410795488038525,-0.410795488038525
1.0,2192,309.1257950170041,1.171969208407866,1.0,0.857055446751812,0.4209209738355976,0.40685787069167756,-0.40685787069167756
1.0,2193,308.85611172980964,1.1503895843674403,1.0,0.8373868703285272,0.41604257994545346,0.4029541677609738,-0.4029541677609738
1.0,2194,308.5864284426152,1.1570216161510054,1.0,0.8459773688160108,0.4114219010099338,0.39872219877130677,-0.39872219877130677
1.0,2195,308.3167451554207,1.1454866132129011,1.0,0.8364335502425343,0.4065149075172098,0.3945142909469331,-0.3945142909469331
1.0,2196,308.0470618682262,1.1442510765019351,1.0,0.8372373047279331,0.4016320266590478,0.3901478964390991,-0.3901478964390991
1.0,2197,307.7773785810317,1.1448924744869218,1.0,0.8399614830905393,0.39683087115176396,0.38573390408247854,-0.38573390408247854
1.0,2198,307.50769529383723,1.1376389130139313,1.0,0.8348202751083414,0.3918754794050142,0.38134633168861054,-0.38134633168861054
1.0,2199,307.23801200664275,1.1546192142450702,1.0,0.8539479079639056,0.3874939166439314,0.3768765038055367,-0.3768765038055367
1.0,2200,306.96832871944827,1.1440303852865124,1.0,0.8454910524381196,0.38285864821707505,0.37270440284287365,-0.37270440284287365
1.0,2201,306.6986454322538,1.1446513733916197,1.0,0.8482401847701735,0.3783058537601802,0.36849269921604105,-0.36849269921604105
1.0,2202,306.4289621450593,1.155834223191824,1.0,0.8615457424038662,0.3741522260322962,0.3643112823733424,-0.3643112823733424
1.0,2203,306.1592788578648,1.13649159486928,1.0,0.8442893120485726,0.36948090539375344,0.3603693688773466,-0.3603693688773466
1.0,2204,305.88959557067034,1.1238496715490505,1.0,0.8337392391266885,0.364493082567554,0.3562132396779881,-0.3562132396779881
1.0,2205,305.61991228347586,1.107047000651718,1.0,0.8190720579645472,0.35906524430649045,0.35179175439164,-0.35179175439164
1.0,2206,305.3502289962814,1.0980634619721226,1.0,0.8123083468807386,0.35343449471291266,0.3470137052251895,-0.3470137052251895
1.0,2207,305.0805457090869,1.1018068686006872,1.0,0.8183708162841706,0.3479856192014378,0.3419825085694337,-0.3419825085694337
1.0,2208,304.8108624218924,1.101054492728847,1.0,0.8200102526649274,0.34258592678138555,0.33695987428389107,-0.33695987428389107
1.0,2209,304.5411791346979,1.0995737160439234,1.0,0.8209720435241608,0.3372150880871104,0.3319650888821309,-0.3319650888821309
1.0,2210,304.27149584750345,1.101347797853131,1.0,0.8252241305926069,0.3319718120048886,0.32699347672736084,-0.32699347672736084
1.0,2211,304.00181256030896,1.0784366566049362,1.0,0.8048072894283763,0.3261160306877399,0.32210108041609853,-0.32210108041609853
1.0,2212,303.7321292731145,1.0875369298647073,1.0,0.8164631260567858,0.3206099244694435,0.31687557780180947,-0.31687557780180947
1.0,2213,303.46244598592,1.091566659942663,1.0,0.823083744624258,0.3153024368081712,0.3117278665898561,-0.3117278665898561
1.0,2214,303.1927626987255,1.085957401421504,1.0,0.8200727913710772,0.3099046205493035,0.30672123236041604,-0.30672123236041604
1.0,2215,302.92307941153103,1.0816042375763113,1.0,0.8183258964578655,0.30445439744303954,0.30170959760725696,-0.30170959760725696
1.0,2216,302.6533961243365,1.0815300229378273,1.0,0.8208708242529299,0.2990805221706274,0.2966613284890277,-0.2966613284890277
1.0,2217,302.38371283714207,1.0652853188288494,1.0,0.8072525508141126,0.2932980986950508,0.2916405109957274,-0.2916405109957274
1.0,2218,302.1140295499476,1.0655477859706848,1.0,0.8101821312595505,0.2876035626328373,0.28638487287747383,-0.28638487287747383
1.0,2219,301.8443462627531,1.0453399180197072,1.0,0.7926784141394877,0.2813839150570219,0.28109018749874887,-0.28109018749874887
1.0,2220,301.5746629755586,1.0419268196192302,1.0,0.7920453420996685,0.27514527532001193,0.27546610900817686,-0.27546610900817686
1.0,2221,301.30497968836414,1.0377633273316658,1.0,0.790738681930033,0.26886743577791294,0.2697042911998933,-0.2697042911998933
1.0,2222,301.03529640116966,1.0436477206815689,1.0,0.7995490800155114,0.2628539081783783,0.26386319145129106,-0.26386319145129106
1.0,2223,300.7656131139752,1.0482313151730138,1.0,0.8070935167903333,0.2570667136820883,0.2581445100682577,-0.2581445100682577
1.0,2224,300.4959298267807,1.050067444825334,1.0,0.8118928802899092,0.25142350009078557,0.2526005045219216,-0.2526005045219216
1.0,2225,300.2262465395862,1.0523183198135777,1.0,0.8170899367981778,0.2459361981947309,0.24720188201899748,-0.24720188201899748
1.0,2226,299.95656325239173,1.0439647981117632,1.0,0.8116518418074872,0.2402857534489555,0.2419453110667404,-0.2419453110667404
1.0,2227,299.68687996519725,1.02203024309224,1.0,0.7926192933092858,0.23406433224823409,0.23663938697523662,-0.23663938697523662
1.0,2228,299.4171966780028,1.0224682355048484,1.0,0.7960034239012759,0.22794443496527234,0.23096940778289066,-0.23096940778289066
1.0,2229,299.1475133908083,0.9998138210269912,1.0,0.7763403975992798,0.22123464689325076,0.22522090061961644,-0.22522090061961644
1.0,2230,298.8778301036138,0.9938588530133337,1.0,0.7734671033475785,0.21443865999367812,0.21908444407532857,-0.21908444407532857
1.0,2231,298.6081468164193,1.0009817691877734,1.0,0.7837680761931629,0.207951702279473,0.21274716719722292,-0.21274716719722292
1.0,2232,298.33846352922484,1.013499000133379,1.0,0.7995204667905715,0.20193731628319014,0.20651547440736584,-0.20651547440736584
1.0,2233,298.0687802420304,1.0011024600127223,1.0,0.7903573248724381,0.19564803602936331,0.2006014650912623,-0.2006014650912623
1.0,2234,297.7990969548359,1.0118543790715029,1.0,0.804351134146297,0.18977857005375223,0.1946333373311007,-0.1946333373311007
1.0,2235,297.5294136676414,0.992683547293275,1.0,0.7883978092037784,0.18343050432986557,0.1888934027313569,-0.1888934027313569
1.0,2236,297.2597303804469,0.9957223177170348,1.0,0.7946684221573571,0.17727055699458627,0.18294290548804398,-0.18294290548804398
1.0,2237,296.99004709325243,0.982994944853032,1.0,0.7851809219445529,0.17082598465292287,0.17702323340930476,-0.17702323340930476
1.0,2238,296.72036380605795,0.9715642949985442,1.0,0.7770218119912271,0.16413663901265968,0.1709367409512115,-0.1709367409512115
1.0,2239,296.45068051886346,0.9740319072443075,1.0,0.7828168845133195,0.15762114554805928,0.16463414766344925,-0.16463414766344925
1.0,2240,296.180997231669,0.9585347964288888,1.0,0.7706871107356197,0.15074175887012786,0.15835150807877363,-0.15835150807877363
1.0,2241,295.9113139444745,0.9598054824862452,1.0,0.7753877204793258,0.1440033904845076,0.1518482072862313,-0.1518482072862313
1.0,2242,295.64163065728,0.9521178459703368,1.0,0.771177893922993,0.13713872730219742,0.14534306521777524,-0.14534306521777524
1.0,2243,295.37194737008554,0.9625618709427868,1.0,0.7851487413076137,0.13069318954142584,0.1387534341827291,-0.1387534341827291
1.0,2244,295.102264082891,0.9603191365841994,1.0,0.7864393340804939,0.12428636956384063,0.13238274582424983,-0.13238274582424983
1.0,2245,294.8325807956965,0.9551032221504928,1.0,0.7847495375231137,0.11782885568953405,0.12611034709917301,-0.12611034709917301
1.0,2246,294.56289750850203,0.96038546853153,1.0,0.7935548686429306,0.11163550174882196,0.11983699323237741,-0.11983699323237741
1.0,2247,294.29321422130755,0.9458522556310264,1.0,0.782522281888365,0.10511117020547292,0.11371982322462963,-0.11371982322462963
1.0,2248,294.02353093411307,0.9323618821607736,1.0,0.7725399563690888,0.09828736889654559,0.10745048850741984,-0.10745048850741984
1.0,2249,293.7538476469186,0.9217739435468936,1.0,0.7655027902970816,0.09125245260545804,0.1009340492745787,-0.1009340492745787
1.0,2250,293.4841643597241,0.9151076136284788,1.0,0.7624529822953092,0.08412604207431731,0.09418931379880918,-0.09418931379880918
1.0,2251,293.2144810725296,0.9179949210417414,1.0,0.769027872125279,0.07719687823807568,0.0872966415735266,-0.0872966415735266
1.0,2252,292.94479778533514,0.8985214769318757,1.0,0.7532871943066776,0.06979549406727602,0.08046447873364856,-0.08046447873364856
1.0,2253,292.67511449814066,0.9075168461737148,1.0,0.7660901075558668,0.06277819729395202,0.0733539450791357,-0.0733539450791357
1.0,2254,292.4054312109462,0.909960645906582,1.0,0.7723796583842011,0.05594958704547806,0.06637208255049006,-0.06637208255049006
1.0,2255,292.1357479237517,0.8972586248935395,1.0,0.7635308388562262,0.048855512211164846,0.05954794096475773,-0.05954794096475773
1.0,2256,291.8660646365572,0.9004605228001994,1.0,0.7706099179416135,0.041973809749413254,0.0526090381231772,-0.0526090381231772
1.0,2257,291.5963813493628,0.8988273474269766,1.0,0.7728616582071921,0.03515965949562902,0.045753320921169835,-0.045753320921169835
1.0,2258,291.32669806216825,0.9043949579064168,1.0,0.7823125585937454,0.02862903625344138,0.038963472297328175,-0.038963472297328175
1.0,2259,291.05701477497377,0.8911350086428469,1.0,0.7729089569588045,0.02181630496220551,0.03236890370111943,-0.03236890370111943
1.0,2260,290.7873314877793,0.8775954614959186,1.0,0.7632242448211423,0.014713032306839782,0.025662380336779186,-0.025662380336779186
1.0,2261,290.5176482005848,0.8580775431482127,1.0,0.7475951740915924,0.007140887529587553,0.0187246808132797,-0.0187246808132797
1.0,2262,290.2479649133903,0.8607712996669254,1.0,0.7542601353728301,0.0,0.011398462249284994,-0.011398462249284994
1.0,2263,289.97828162619584,0.8578564140310707,1.0,0.7553612526293538,0.0,0.004193259922480745,-0.004193259922480745
1.0,2264,289.70859833900136,0.8537015828627892,1.0,0.7546065382290049,0.0,0.001542614116968822,-0.001542614116968822
1.0,2265,289.4389150518069,0.8477667382585411,1.0,0.7513858749032509,0.0,0.0005674960192936682,-0.0005674960192936682
1.0,2266,289.1692317646124,0.8439376304480752,1.0,0.7496848358701153,0.0,0.00020877011844477273,-0.00020877011844477273
1.0,2267,288.8995484774179,0.8578082031153491,1.0,0.7652252629859017,0.0,7.680223450675882e-05,-7.680223450675882e-05
1.0,2268,288.6298651902234,0.8560982930226491,1.0,0.7648402341717224,0.0,2.82539631110645e-05,-2.82539631110645e-05
1.0,2269,288.36018190302894,0.8521632076770196,1.0,0.7619747679929652,0.0,1.0394052160176956e-05,-1.0394052160176956e-05
1.0,2270,288.09049861583446,0.845063026599254,1.0,0.755756831435473,0.0,3.823758100192722e-06,-3.823758100192722e-06
1.0,2271,287.82081532864,0.8295144738910788,1.0,0.7409534487665903,0.0,1.4066819930736745e-06,-1.4066819930736745e-06
1.0,2272,287.5511320414455,0.823533179459407,1.0,0.7356171407997294,0.0,5.174893855178741e-07,-5.174893855178741e-07
1.0,2273,287.281448754251,0.8075274633223359,1.0,0.7201831479109525,0.0,1.903737059564686e-07,-1.903737059564686e-07
1.0,2274,287.01176546705653,0.8139924808277745,1.0,0.7271662208247329,0.0,7.003457256100215e-08,-7.003457256100215e-08
1.0,2275,286.74208217986205,0.8069910358390258,1.0,0.7206434092498472,0.0,2.57642794164223e-08,-2.57642794164223e-08
1.0,2276,286.4723988926676,0.8187702593807165,1.0,0.7328721948005704,0.0,9.47814871389833e-09,-9.47814871389833e-09
1.0,2277,286.2027156054731,0.8075386404371049,1.0,0.7220685849563815,0.0,3.4868160522087424e-09,-3.4868160522087424e-09
1.0,2278,285.9330323182786,0.82056514235986,1.0,0.7355070040053278,0.0,1.282727940754167e-09,-1.282727940754167e-09
1.0,2279,285.6633490310841,0.8052629379873021,1.0,0.7206045914430967,0.0,4.718892380196379e-10,-4.718892380196379e-10
1.0,2280,285.39366574388964,0.7864904178982429,1.0,0.7022226195099129,0.0,1.7359834917748214e-10,-1.7359834917748214e-10
1.0,2281,285.1239824566952,0.7788808353910754,1.0,0.6949964354248622,0.0,6.386326368369705e-11,-6.386326368369705e-11
1.0,2282,284.8542991695007,0.7933768092765676,1.0,0.7098701800212824,0.0,2.3493981755342938e-11,-2.3493981755342938e-11
1.0,2283,284.5846158823062,0.7806847626717031,1.0,0.6975513832500322,0.0,8.642952879047622e-12,-8.642952879047622e-12
1.0,2284,284.3149325951117,0.7774426686238839,1.0,0.6946788235737463,0.0,3.179564675215148e-12,-3.179564675215148e-12
1.0,2285,284.04524930791723,0.7730114114376958,1.0,0.6906139718875217,0.0,1.169696475886607e-12,-1.169696475886607e-12
1.0,2286,283.77556602072275,0.7688110310886682,1.0,0.6867772958927038,0.0,4.303072858893705e-13,-4.303072858893705e-13
1.0,2287,283.50588273352827,0.7823458390850164,1.0,0.7006734194869954,0.0,1.583012038649817e-13,-1.583012038649817e-13
1.0,2288,283.2361994463338,0.7650485788827011,1.0,0.6837353147791024,0.0,5.823575841461603e-14,-5.823575841461603e-14
1.0,2289,282.9665161591393,0.7653395679112966,1.0,0.6843834670544106,0.0,2.1423738261764067e-14,-2.1423738261764067e-14
1.0,2290,282.6968328719448,0.7569483626451737,1.0,0.6763475564993774,0.0,7.881352859541012e-15,-7.881352859541012e-15
1.0,2291,282.42714958475034,0.7456664053015896,1.0,0.6654191169890671,0.0,2.8993876856428964e-15,-2.8993876856428964e-15
1.0,2292,282.15746629755586,0.7446613962350541,1.0,0.6647659172578878,0.0,1.0666251215336703e-15,-1.0666251215336703e-15
1.0,2293,281.8877830103614,0.7369062933821078,1.0,0.6573609667156143,0.0,3.923894536492284e-16,-3.923894536492284e-16
1.0,2294,281.6180997231669,0.7309553340855097,1.0,0.6517585418968186,0.0,1.4435201293004572e-16,-1.4435201293004572e-16
1.0,2295,281.3484164359724,0.7258898939011693,1.0,0.6470400486255323,0.0,5.310413784867804e-17,-5.310413784867804e-17
1.0,2296,281.0787331487779,0.7336647028385561,1.0,0.6551602406932364,0.0,1.9535920555662917e-17,-1.9535920555662917e-17
1.0,2297,280.80904986158345,0.7441214499199655,1.0,0.6659608261877241,0.0,7.186863536786968e-18,-7.186863536786968e-18
1.0,2298,280.53936657438896,0.7305120587293599,1.0,0.6526937443266155,0.0,2.6438993416886053e-18,-2.6438993416886053e-18
1.0,2299,280.2696832871945,0.7401221760619758,1.0,0.6626446550396087,0.0,9.726362123339484e-19,-9.726362123339484e-19
1.0,2300,280.0,0.7254579069638252,1.0,0.6483196746850678,0.0,3.5781286625652126e-19,-3.5781286625652126e-19
1.5,2026,424.954328466289,1.418041717312451,,1.418041717312451,0.0,0.0,-0.0
1.5,2027,427.2904353896449,1.4388117390799384,,1.4388117390799384,0.0,0.0,-0.0
1.5,2028,429.4160328675757,1.461399447368212,,1.461399447368212,0.0,0.0,-0.0
1.5,2029,431.3201831115328,1.4823276602293245,,1.4823276602293245,0.0,0.0,-0.0
1.5,2030,432.86418875476886,1.4994159994856238,,1.4994159994856238,0.0,0.0,-0.0
1.5,2031,434.10814080086806,1.520312932066729,,1.520312932066729,0.0,0.0,-0.0
1.5,2032,434.9978544833465,1.5258914700314634,,1.5258914700314634,0.0,0.0,-0.0
1.5,2033,435.49192537517297,1.53270616963478,,1.53270616963478,0.0,0.0,-0.0
1.5,2034,435.5730564640198,1.5608361203059384,,1.5608361203059384,0.0,0.0,-0.0
1.5,2035,435.3780330932249,1.582357815583918,1.582357815583918,1.582357815583918,0.0,0.0,-0.0
1.5,2036,434.842405141618,1.596301730923325,1.5590635029605613,1.596301730923325,0.19065972716934992,0.0,-0.0
1.5,2037,434.00094666893256,1.6164329265295925,1.5357691903372046,1.6034762558885371,0.35112876297835427,0.09069669448738703,-0.09069669448738703
1.5,2038,432.8301457453754,1.6315844440663705,1.512474877713848,1.5920716454600357,0.42012888608217275,0.2105105699749621,-0.2105105699749621
1.5,2039,431.34475655586846,1.638721735889319,1.489180565090491,1.5666825409352176,0.41895516367623437,0.30269560410026064,-0.30269560410026064
1.5,2040,429.65532755681954,1.63718039154189,1.4658862524671343,1.5347284125792444,0.3839171442266049,0.34950730248709344,-0.34950730248709344
1.5,2041,427.77932192916313,1.6342795072483456,1.4425919398437776,1.5084028955800042,0.3766584370355343,0.35802333752001103,-0.35802333752001103
1.5,2042,425.7985784969926,1.6274670825461526,1.419297627220421,1.4842897188190203,0.38036316733923015,0.35916521539572366,-0.35916521539572366
1.5,2043,423.7098143103413,1.6138510680695322,1.3960033145970645,1.4576624801463682,0.37109763695866865,0.3614008931492376,-0.3614008931492376
1.5,2044,421.5911651990637,1.626630481761692,1.3727090019737076,1.4612894916894603,0.5163339165568039,0.358420898381818,-0.358420898381818
1.5,2045,419.5242997546436,1.627749280735828,1.3494146893503507,1.4467504391342243,0.5717905068714733,0.4206001136823635,-0.4206001136823635
1.5,2046,417.53831947187575,1.6452627316272816,1.326120376726994,1.4447859890736425,0.6926796931669456,0.4763022757925842,-0.4763022757925842
1.5,2047,415.6373187856733,1.643732255875141,1.302826064103637,1.4175960335404238,0.6869738749500511,0.5557220308903051,-0.5557220308903051
1.5,2048,413.7778641844761,1.6621235635717289,1.2795317514802806,1.4116702738957383,0.7896732625332605,0.5941294203262104,-0.5941294203262104
1.5,2049,411.979850399778,1.6650059387085867,1.2562374388569235,1.387842104885877,0.8027965405242137,0.6560183605378029,-0.6560183605378029
1.5,2050,410.23648256218377,1.664820952843025,1.2329431262335673,1.3627287726960577,0.8092757202673979,0.6931135054320381,-0.6931135054320381
1.5,2051,408.5386340414906,1.6695039495554145,1.2096488136102104,1.3459684739621285,0.8583041489567663,0.7147798779385329,-0.7147798779385329
1.5,2052,406.88430793220033,1.6529015792525132,1.1863545009868537,1.3091355233989561,0.8053446819471402,0.7456179696287399,-0.7456179696287399
1.5,2053,405.3032435615028,1.6516036507530931,1.163060188363497,1.2936640138612763,0.860131156435258,0.7401467482095103,-0.7401467482095103
1.5,2054,403.75459919260106,1.6441477356402894,1.1397658757401403,1.2729067089914463,0.8887930951930483,0.7593723263161468,-0.7593723263161468
1.5,2055,402.2464798368389,1.6413975488637036,1.1164715631167836,1.2571867761628321,0.9435508197322866,0.7806663156832849,-0.7806663156832849
1.5,2056,400.7803925175034,1.634200194916776,1.093177250493427,1.2356441885669365,0.9694054774384129,0.8132265243313328,-0.8132265243313328
1.5,2057,399.3432294167048,1.6593339665020026,1.0698829378700705,1.2462403582113653,1.1600207792182944,0.8400667475763477,-0.8400667475763477
1.5,2058,397.9360424111924,1.6479353680632047,1.0465886252467134,1.2116024975211734,1.1231047035570563,0.9267795591534405,-0.9267795591534405
1.5,2059,396.5494862075801,1.6383776145437985,1.023294312623357,1.180469930196449,1.1027745041589871,0.9574042715544449,-0.9574042715544449
1.5,2060,395.1944846615793,1.640600579495743,1.0,1.165544951771153,1.1644865693618298,0.9654288568761371,-0.9654288568761371
1.5,2061,393.88413474850427,1.6349396693185456,1.0,1.1431821580843489,1.0698544598979314,0.9928162019953275,-0.9928162019953275
1.5,2062,392.61469815942473,1.6284659034259523,1.0,1.127340191513662,1.0059254500261368,0.9710731469938783,-0.9710731469938783
1.5,2063,391.3446889834331,1.6322210001412716,1.0,1.129063289518224,1.0300285347911333,0.9353116074095388,-0.9353116074095388
1.5,2064,390.11180502822367,1.621348774743478,1.0,1.1176832820010834,0.9872504910455602,0.92626473148513,-0.92626473148513
1.5,2065,388.8763099925097,1.6312175655417591,1.0,1.1298928921924178,1.0638856890653228,0.9050568598977708,-0.9050568598977708
1.5,2066,387.6671914423072,1.608671469366462,1.0,1.1060671104165785,0.9574848334361152,0.9237335299756316,-0.9237335299756316
1.5,2067,386.471679704188,1.6162239745688676,1.0,1.1168870955682688,1.0256112106627593,0.8921424709086039,-0.8921424709086039
1.5,2068,385.2990773095997,1.6054374454579314,1.0,1.1067042448081221,0.9875014662390005,0.9023976429957349,-0.9023976429957349
1.5,2069,384.1513233445322,1.6038459742724485,1.0,1.106601882644021,0.9997818813357771,0.8929007054785341,-0.8929007054785341
1.5,2070,383.005141989489,1.618897378797833,1.0,1.1224484801468382,1.0937086864674836,0.892794898250613,-0.892794898250613
1.5,2071,381.88758935964506,1.6167009818494489,1.0,1.115384249809237,1.0722336447565863,0.9288135377860696,-0.9288135377860696
1.5,2072,380.79312032615286,1.6097038448177765,1.0,1.1030688994684925,1.023025160989083,0.9391220804848068,-0.9391220804848068
1.5,2073,379.6927647632014,1.611090264224374,1.0,1.1022234811966596,1.0310648873735175,0.9255198547954389,-0.9255198547954389
1.5,2074,378.6113306762912,1.5981683025349305,1.0,1.0879282445943323,0.9701400937132012,0.9216368616292387,-0.9216368616292387
1.5,2075,377.5376584582351,1.5972885054118042,1.0,1.089407045942726,0.9882629459682971,0.8960132836896522,-0.8960132836896522
1.5,2076,376.5064825939023,1.600223092769705,1.0,1.0946304154132243,1.025735443170375,0.8899190132819907,-0.8899190132819907
1.5,2077,375.4632157099621,1.5848700940207447,1.0,1.0790220474121393,0.9571762488544066,0.9013040076641594,-0.9013040076641594
1.5,2078,374.4357568950009,1.5776007646238084,1.0,1.0742450065989066,0.9422004455801123,0.8805059679218967,-0.8805059679218967
1.5,2079,373.43703329766106,1.5803209789754984,1.0,1.0808544311019883,0.9849500998277593,0.8639556283145008,-0.8639556283145008
1.5,2080,372.3991638632354,1.5807998849049425,1.0,1.0827060821264922,1.0041330848054577,0.8721713120929714,-0.8721713120929714
1.5,2081,371.40526603606384,1.5866632847653874,1.0,1.0876203629181418,1.0381018145907088,0.8838392008671708,-0.8838392008671708
1.5,2082,370.4218177199178,1.5840908702702956,1.0,1.081347305497735,1.0067365274886746,0.9029468144651591,-0.9029468144651591
1.5,2083,369.4439618392154,1.5799391744121785,1.0,1.0745495562932352,0.9727477814661761,0.9006485733163315,-0.9006485733163315
1.5,2084,368.4625182049772,1.575386492528476,1.0,1.06984638640888,0.9492319320444004,0.886255279799198,-0.886255279799198
1.5,2085,367.4917176069188,1.5643946140600498,1.0,1.060835893779194,0.9041794688959698,0.8696669498703254,-0.8696669498703254
1.5,2086,366.53040513345206,1.557822587543178,1.0,1.059183484229011,0.8959174211450555,0.8433964792172911,-0.8433964792172911
1.5,2087,365.58099573094046,1.552475855364848,1.0,1.0595420991543336,0.8977104957716681,0.8266341526863069,-0.8266341526863069
1.5,2088,364.6353045137353,1.5562644142877171,1.0,1.068347048037407,0.9417352401870355,0.8187392605844609,-0.8187392605844609
1.5,2089,363.7002816304295,1.5569321342639957,1.0,1.0705041523473862,0.9525207617369308,0.8320608246656271,-0.8320608246656271
1.5,2090,362.77216868852986,1.5454286131764363,1.0,1.058247191307082,0.8912359565354094,0.8431318647082048,-0.8431318647082048
1.5,2091,361.84675838354826,1.547215704318033,1.0,1.0618728671195319,0.9093643355976594,0.82464021880606,-0.82464021880606
1.5,2092,360.9310576440207,1.5590443820853013,1.0,1.0751180826109663,0.9755904130548315,0.8223309883214374,-0.8223309883214374
1.5,2093,360.0260321339677,1.56559601844547,1.0,1.0789057195590261,0.9945285977951307,0.8471544791651797,-0.8471544791651797
1.5,2094,359.12832422499355,1.567876830753401,1.0,1.0760521620773393,0.9802608103866967,0.8672690062233706,-0.8672690062233706
1.5,2095,358.2262956841787,1.5657364371386708,1.0,1.0692411886912354,0.946205943456177,0.8720466782827097,-0.8720466782827097
1.5,2096,357.3286250314057,1.566750310849376,1.0,1.068154721650607,0.9407736082530355,0.8611849655857362,-0.8611849655857362
1.5,2097,356.43715435255547,1.5592072305200937,1.0,1.0599320687222742,0.8996603436113709,0.8534754179719618,-0.8534754179719618
1.5,2098,355.5446643612121,1.5460522067652935,1.0,1.0489147173369866,0.844573586684933,0.8332930652110353,-0.8332930652110353
1.5,2099,354.66863836261075,1.5243613224660029,1.0,1.033150465837684,0.76575232918842,0.8009648786521533,-0.8009648786521533
1.5,2100,353.79757260164183,1.538508412530982,1.0,1.05829691801585,0.8914845900792495,0.7524739668932163,-0.7524739668932163
1.5,2101,352.921426913506,1.536351122898738,1.0,1.0602391949594643,0.9011959747973214,0.7781936323233398,-0.7781936323233398
1.5,2102,352.0679851778796,1.531933358476127,1.0,1.0561408973539375,0.8807044867696873,0.7952506965060743,-0.7952506965060743
1.5,2103,351.1946385594372,1.5333716665399073,1.0,1.0574972839457122,0.8874864197285609,0.7958703590223548,-0.7958703590223548
1.5,2104,350.3355384096521,1.5411993223240286,1.0,1.0646101310670193,0.9230506553350964,0.7988857984672219,-0.7988857984672219
1.5,2105,349.48378952677666,1.542589162161556,1.0,1.0630237785411516,0.915118892705758,0.8145137906796348,-0.8145137906796348
1.5,2106,348.6552659245392,1.5303498132773157,1.0,1.0476953030897382,0.8384765154486912,0.8194066816941392,-0.8194066816941392
1.5,2107,347.83320827956925,1.5285622022835097,1.0,1.0474374208953816,0.837187104476908,0.7913879042577547,-0.7913879042577547
1.5,2108,347.0208914164592,1.5082734527584991,1.0,1.0301693243637124,0.7508466218185622,0.776484576026155,-0.776484576026155
1.5,2109,346.1939509380624,1.50331163340197,1.0,1.033284082527758,0.7664204126387902,0.7338119077829757,-0.7338119077829757
1.5,2110,345.36222769420567,1.5053301740022125,1.0,1.043190760990227,0.8159538049511345,0.7182691271278512,-0.7182691271278512
1.5,2111,344.5359334938229,1.5070920748429102,1.0,1.048758316700646,0.84379158350323,0.7303928749193531,-0.7303928749193531
1.5,2112,343.7200931959244,1.499418822064934,1.0,1.0411656391636193,0.8058281958180963,0.7478204319245363,-0.7478204319245363
1.5,2113,342.92032016491413,1.4995923543872445,1.0,1.0421062468896454,0.8105312344482268,0.7414731501854859,-0.7414731501854859
1.5,2114,342.111342955904,1.4913531251082404,1.0,1.0344228231405794,0.7721141157028971,0.740116024025159,-0.740116024025159
1.5,2115,341.2949734558657,1.496089972358969,1.0,1.0416964878127457,0.8084824390637285,0.7238277469416163,-0.7238277469416163
